date,GPP.daily,GPP.daily.lower,GPP.daily.upper,ER.daily,ER.daily.lower,ER.daily.upper,K600.daily,K600.daily.lower,K600.daily.upper,warnings,errors
2019-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,overall warnings,data don't start when expected
2019-06-16,3.430597894807197,2.7633493409148127,4.081398598683555,0.7133089242534028,0.012567438977583943,1.347861598810934,9.212357683847893,7.365001701845495,11.042364511538242,overall warnings,
2019-06-17,3.401749213078098,2.7806260877609854,4.003037962318942,0.6153530296104952,-0.08592326891229621,1.235488788902546,8.920086286355945,7.251479592535177,10.537514218478288,overall warnings,
2019-06-18,3.5712118202331258,2.8690079785036557,4.313267932026985,0.39852088864177304,-0.2808919614230468,1.0550951371948205,8.63592932615892,6.942048235057452,10.53622381999291,overall warnings,
2019-06-19,3.8593898041410766,3.0621188824402146,4.63368868669899,0.03267715516081042,-0.5974441035082337,0.6489219412331076,8.840632762466736,6.764737144452633,10.661718514560356,overall warnings,
2019-06-20,4.0247446825896365,3.3650634320337227,4.73042529952058,0.15976276414969778,-0.4577977195937247,0.8404602204245805,9.381363926804498,7.796636197587163,11.122556703659017,overall warnings,
2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,overall warnings,NAs in DO.obs
2019-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,overall warnings,NAs in DO.obs
2019-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,overall warnings,NAs in DO.obs
2019-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,overall warnings,NAs in DO.obs
2019-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,overall warnings,NAs in DO.obs
2019-06-26,1.8472407626412175,1.3346831044853082,2.409854375742419,-1.197528682240921,-1.9149649763341867,-0.5670036133566797,6.955799739907654,5.21715461531127,8.98323967665194,overall warnings,
2019-06-27,2.285391512348451,1.792284783991601,2.829955212202871,-0.46597727108695397,-1.1136943356544544,0.0981303013538237,6.621615153433536,5.096942033878069,8.360301561414937,overall warnings,
2019-06-28,2.741530847619846,2.163660402323957,3.3496073361318457,-0.343626688621832,-0.9927722480932831,0.2818343623378934,8.320417323804975,6.5488891784723195,10.167067022010354,overall warnings,
2019-06-29,2.8312209478956714,2.24071096373735,3.4144416184668844,-0.6682199851078389,-1.3437445120661442,0.014228750342208756,7.763138046908264,5.911650384207065,9.570850831911386,overall warnings,
2019-06-30,3.116057660717333,2.4597734844978776,3.7685898515902863,-0.8109972120385662,-1.4094771683985339,-0.2036504075778702,8.253362062865072,6.4201523228712665,10.079988631977066,overall warnings,
2019-07-01,2.941814990799016,2.3538131480466107,3.5026095016402956,-0.7247527412406838,-1.3598827996880027,-0.08761974977254326,7.61096894403175,6.009826407308986,9.154099773128566,overall warnings,
2019-07-02,3.170378065889761,2.5900753843544537,3.8036840335658253,-1.16544898564766,-1.7686106964765145,-0.5585199751159401,7.477800656956182,5.9588112246702805,9.109798902512424,overall warnings,
2019-07-03,3.21196616355292,2.5718819869903196,3.8652779634907413,-1.1244029145027516,-1.7991339824982633,-0.49447140916419163,7.654148659947367,6.011052172535301,9.316190285818768,overall warnings,
2019-07-04,3.271377407977746,2.7425572367427042,3.8163148349752807,-1.5063550393071101,-2.101975921262054,-0.905249709856335,7.269454780310227,5.889761116721639,8.722590595012383,overall warnings,
2019-07-05,3.297318687951357,2.680897806863397,3.865416186795265,-1.2969414104509676,-1.915234401440152,-0.6341453419449103,7.031694166679947,5.559673516151165,8.430598083848793,overall warnings,
2019-07-06,2.99896889837012,2.3896939897076965,3.5404872820180717,-1.125181379914434,-1.752798625615699,-0.505816097864084,6.606518775645771,5.11747863517996,8.127766955274756,overall warnings,
2019-07-07,3.10661626700114,2.5226787416996292,3.664029252372787,-1.5793359576958972,-2.2417522553091986,-0.9730828674143647,6.8507600986980854,5.383940438270359,8.376830172388676,overall warnings,
2019-07-08,2.884751992297681,2.298466463983951,3.4094518251170167,-1.4256058504708777,-2.0388236401017874,-0.8366575336754667,6.649925778924064,5.17820894663222,8.109437280592733,overall warnings,
2019-07-09,2.145894957174977,1.631287298575487,2.664432676543191,-0.8902019354304738,-1.6190334620072482,-0.25512042366757415,5.433442029761983,4.056899935829488,7.076135758915652,overall warnings,
2019-07-10,2.593350228816811,2.0678530269468802,3.114668535592726,-1.0776724641410595,-1.6621181583044538,-0.5103777952616739,6.218548251805071,4.8196818227239024,7.690339790938526,overall warnings,
2019-07-11,3.2404266890468296,2.4769243888679826,3.9579553920546084,-1.6332525336188595,-2.2798482729812517,-0.9849068287229682,8.365576594892271,6.180256965135003,10.278874821671467,overall warnings,
2019-07-12,3.7282185611113214,2.979042620778746,4.5375723993059776,-2.177627621286649,-2.878244456782258,-1.515374982491602,9.508531343696696,7.543046757522685,11.782366809711082,overall warnings,
2019-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,overall warnings,NAs in DO.obs
2019-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,overall warnings,NAs in DO.obs
2019-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,overall warnings,NAs in DO.obs
2019-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,overall warnings,NAs in DO.obs
2019-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,overall warnings,NAs in DO.obs
2019-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,overall warnings,NAs in DO.obs
