date,GPP.daily,GPP.daily.lower,GPP.daily.upper,ER.daily,ER.daily.lower,ER.daily.upper,K600.daily,K600.daily.lower,K600.daily.upper,warnings,errors
2019-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,overall warnings,data don't start when expected
2019-06-19,9.626867652072377,8.66696529217716,10.503709522150078,-8.502180459814486,-9.494565264482262,-7.525645041017667,8.062808264225108,7.238349171365137,8.874569906143323,overall warnings,
2019-06-20,9.455347782117652,8.59444476187746,10.340900118819308,-8.040692123248224,-8.946162685528554,-7.102716935690245,7.819442235757137,7.065976594372589,8.62186988343031,overall warnings,
2019-06-21,9.140145298283134,8.36102108844314,10.058871283153868,-7.770804877663455,-8.726284455277884,-6.908927729697838,7.53540673593233,6.812569939200914,8.295885556598506,overall warnings,
2019-06-22,9.144154023972598,8.319867812329894,10.076738135435733,-7.557138863905962,-8.525624304722559,-6.66998686971147,7.353454229890949,6.666062032317279,8.106467597311193,overall warnings,
2019-06-23,9.311221811301841,8.501824859208044,10.147818642808385,-7.913337988606558,-8.827295271217501,-7.018140784224953,7.273935369154383,6.622279232650211,8.004014230037244,overall warnings,
2019-06-24,8.500967511662253,7.7532269885098986,9.326961150617963,-7.496170788786538,-8.442945002727784,-6.607766516104775,7.139602953500134,6.4705625712063,7.876823210087105,overall warnings,
2019-06-25,8.617049826411893,7.892506017587649,9.405787065279375,-7.530764344835784,-8.464783275513305,-6.654041214750321,6.797085789102846,6.193626913718435,7.475067193773798,overall warnings,
2019-06-26,8.2613135449503865,7.414007098642713,9.083805657184529,-6.922796729016865,-7.810209378943451,-5.987496385945636,6.7655884311864565,6.072154398930905,7.433446663348778,overall warnings,
2019-06-27,8.98458778296759,8.16576726060847,9.81393165047118,-6.956002882376428,-7.814738302764424,-6.078042079139392,7.3037641009208425,6.632919029828961,8.004675866714894,overall warnings,
2019-06-28,9.626497543368476,8.732882231339028,10.510290715225343,-7.790490471756561,-8.693033457431149,-6.818915158349094,8.050072032772876,7.271822697957653,8.800079052942754,overall warnings,
2019-06-29,9.580928482474555,8.791760661582234,10.40998332280936,-7.540799711619567,-8.401138739053257,-6.671638837117096,7.678847746942788,7.028535443196253,8.379315556271603,overall warnings,
2019-06-30,10.252390330225595,9.263438045877479,11.24209861957959,-8.11469344299405,-9.055213915148903,-7.100331518641088,7.92080625664773,7.112504727432141,8.680261240196065,overall warnings,
2019-07-01,9.840527057892803,9.059022394710498,10.686119709297891,-7.0901623728134595,-7.978940289576006,-6.19938764303105,7.209847752776809,6.564446456673785,7.846643572705587,overall warnings,
2019-07-02,10.321062639659708,9.519348022840948,11.209151679764387,-7.479531410874312,-8.359987201081017,-6.6490419563220184,7.178862076119575,6.5788060712370235,7.865295860883872,overall warnings,
2019-07-03,10.537656655056853,9.698465844829306,11.358703733484255,-7.471876012961086,-8.338295403548305,-6.642406032294134,7.0319117456608655,6.432304618547086,7.6267270330947134,overall warnings,
2019-07-04,11.166626325148428,10.322477876507321,12.020746182130061,-7.878097827612068,-8.779492228731701,-7.060104431506357,7.13288945751267,6.548494467464964,7.679873421199904,overall warnings,
2019-07-05,11.522096125861701,10.557108311193609,12.367731556164937,-7.970306692943886,-8.823969105077968,-7.027812634738442,6.770612816031521,6.188810911198447,7.3083407580852375,overall warnings,
2019-07-06,11.296692684562636,10.489406606440694,12.044848356611183,-7.618360707243549,-8.44354974245688,-6.773992203744352,6.5115806903100495,6.021975197831131,7.014306360029819,overall warnings,
