date,GPP.daily,GPP.daily.lower,GPP.daily.upper,ER.daily,ER.daily.lower,ER.daily.upper,K600.daily,K600.daily.lower,K600.daily.upper,warnings,errors
2019-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,,data don't start when expected
2019-06-19,4.624065350167743,3.9575042593870426,5.355467645929926,-4.696637858525579,-5.605525377760428,-3.8410906985026894,9.398928778239565,8.340745333690236,10.504508553053654,,
2019-06-20,4.4607692642617955,3.8329407259573616,5.146482101627405,-4.297570085072465,-5.13692309582777,-3.4650325508098985,9.646210828783763,8.604396510711766,10.74399635171762,,
2019-06-21,4.504695388798098,3.8542237155366563,5.177011189083174,-4.385985971725759,-5.186713335407969,-3.5418463582654947,9.881040240498372,8.82294255448087,11.031038477052023,,
2019-06-22,4.8584528126657744,4.1392984999069355,5.5808561712945,-4.60353354295416,-5.483158451971017,-3.7447701673068607,10.51792452877513,9.361624072229585,11.773180532338824,,
2019-06-23,5.1615209029394435,4.437488860340096,5.963729508893404,-4.937097874060781,-5.841505341416308,-4.0670120628981055,10.526532866704766,9.418864027721046,11.847984112112384,,
2019-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,,uneven timesteps
2019-06-25,4.779466632295202,4.081059036735744,5.490697256027016,-4.92577604739254,-5.8179092181875784,-4.02151987247375,10.437676540436126,9.282160467216832,11.695402729718374,,
2019-06-26,4.38565140367115,3.6637341079467034,5.078396958334073,-4.254243636465091,-5.10481428899501,-3.3728184895916304,10.412872999906977,9.260484861472829,11.664262131810666,,
2019-06-27,4.939774459365632,4.240536498965971,5.650784278896821,-4.047225518340547,-4.8492396837722485,-3.251780541668846,10.284295752882384,9.173639652651588,11.446734201888475,,
2019-06-28,4.984155242106362,4.257789873380694,5.803996090428248,-4.3992231072580825,-5.333751409205746,-3.572674214927002,10.844878435030942,9.636160071575855,12.268622931413255,,
2019-06-29,5.286367288877521,4.571061077172865,5.996901441547233,-4.102450242373155,-4.915278194678863,-3.269944610794143,10.334142738812904,9.254044713740141,11.492930516837138,,
2019-06-30,5.783204863790912,4.995857250976111,6.626246090813035,-4.888468815511787,-5.811208671667204,-4.005016140890845,11.165675319019051,9.918048333467775,12.505419890486538,,
2019-07-01,5.910295097207242,5.169753423009839,6.636219292927708,-4.486455223853714,-5.284954137862743,-3.7039369354761105,10.142757729872585,9.07794815905337,11.23465259789802,,
2019-07-02,6.7222201846939065,5.940940300793084,7.544545020245635,-5.170182072784206,-6.034300155125477,-4.342606526429584,10.706688412637234,9.668566756369632,11.843836341557429,,
2019-07-03,6.765324751163817,5.942483247411047,7.624073067537002,-5.184760801911575,-6.0544131181898715,-4.320552976254522,10.95158084315826,9.790917588951514,12.213614745213698,,
2019-07-04,7.547746214088124,6.7434530926993235,8.404980962180142,-5.489989374443688,-6.334176226093117,-4.628496985325779,10.92091443393667,9.918214621805257,12.076243408745636,,
2019-07-05,7.920228583387717,7.0995687745252285,8.727285982498625,-5.478772469175132,-6.316500240416792,-4.663804382222059,10.842480471561348,9.838156983547238,11.881552678528616,,
2019-07-06,7.9097262637364345,7.114350189873195,8.734225980694704,-5.165576025935841,-5.962584788472126,-4.3787610075052426,10.35180531600627,9.398847057457434,11.34723537708905,,
2019-07-07,8.474935946078265,7.7061773397306,9.325468364912576,-6.131144703434517,-6.96581678390671,-5.294533150924798,10.48863939052306,9.593308462231148,11.468936982642363,,
2019-07-08,8.785868085612456,7.9752536832273435,9.589708031095833,-6.176697942382793,-6.989434113035563,-5.321929001505338,10.458691954716096,9.5405461466026,11.391613257854848,,
2019-07-09,6.543777243755491,5.822166049217634,7.255259840574008,-5.2042792307094885,-6.019176215366681,-4.405068298686333,9.995270757521439,8.966540281152037,11.023323214040778,,
2019-07-10,8.782958338052739,8.00714684961975,9.520125464415232,-6.0046426862224695,-6.778666827286132,-5.229460848251122,10.042665033892298,9.228701066413354,10.86975490345314,,
2019-07-11,9.310932129606153,8.56215059617715,10.09828233287003,-6.8790027241507,-7.690879757098908,-6.1088609124314495,9.788680265304139,8.98664848800819,10.587811515075053,,
2019-07-12,9.195045108205477,8.452151356969235,9.961633861252825,-6.5596318129973685,-7.3379794243003875,-5.755578411356344,9.279650703124723,8.548780617353511,10.050748119184025,,
2019-07-13,9.790096871765785,9.019690745184098,10.538588450616643,-6.850515079273234,-7.640238510373715,-6.02120771741188,9.324117737550385,8.621535689929246,10.034666333981571,,
2019-07-14,10.285410372304312,9.5522101188384,11.045919247661777,-6.986758160233586,-7.7649469513064044,-6.202941180838064,9.210079253976666,8.53993055510883,9.884405529845118,,
2019-07-15,11.188764572386187,10.370887114506258,11.962834614778092,-8.243941038415336,-9.031451464291967,-7.426983190710152,9.688891000213367,8.977607086134153,10.391492359535972,,
2019-07-16,11.253556991932776,10.469803657211957,12.03450989163486,-8.174948070668812,-8.951789838780105,-7.32395670931235,9.046651382688552,8.412134684830868,9.668594264481232,,
2019-07-17,11.880734386758624,11.081897761010538,12.693986464299014,-8.907429773567168,-9.702230970812519,-8.044999023218331,9.394036797633316,8.752077421795917,10.015701272099202,,
2019-07-18,11.835052508627317,11.015123441605216,12.646876993299442,-8.787926730926909,-9.61104349121556,-7.969768196313678,9.160667088731227,8.530922214355002,9.789572277620389,,
2019-07-19,11.867519521329182,11.011600242284468,12.688527054260044,-9.457930691402098,-10.306301447665469,-8.562855614168415,9.454765524304978,8.779336701702901,10.11562667447702,,
