date,GPP.daily,GPP.daily.lower,GPP.daily.upper,ER.daily,ER.daily.lower,ER.daily.upper,K600.daily,K600.daily.lower,K600.daily.upper,warnings,errors
2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,overall warnings,data don't start when expected
2019-06-20,8.044300398813629,7.064889951693035,9.017618980852985,-5.392742597217964,-6.508620529346513,-4.238848747903692,6.068500888016502,5.32332439546527,6.891808964548728,overall warnings,
2019-06-21,8.345866086653139,7.3931279686585105,9.32159896301493,-5.419310018706412,-6.515312103682207,-4.325493634714761,5.938282768203786,5.2048491121113525,6.74919998421762,overall warnings,
2019-06-22,8.93370054570304,7.9972353790613955,9.931055081870761,-5.916878512035355,-7.063813432233431,-4.830984387855634,5.830934324387223,5.170790811684511,6.577487747923874,overall warnings,
2019-06-23,9.552057126361987,8.578606783774884,10.560889195550745,-6.44326577985961,-7.574645698187404,-5.299223097327505,5.696315489098735,5.070563929724697,6.376729662878021,overall warnings,
2019-06-24,9.447873160539553,8.461588974691425,10.433117352066692,-6.250187562355661,-7.397505614490051,-5.067169637996169,5.575393398474693,4.958272661620906,6.245886947441738,overall warnings,
2019-06-25,9.802409267700757,8.820280655025046,10.765550560238717,-6.650784652070645,-7.772694341011981,-5.550013857244091,5.6015684319920656,4.97905718060794,6.225051408150532,overall warnings,
2019-06-26,8.832983366712618,7.920040513260111,9.72381967292635,-5.882306776666992,-7.030548293707092,-4.776453162534525,5.295332151034392,4.6945504934830415,5.917640596528793,overall warnings,
2019-06-27,8.470607380676704,7.587320055859045,9.388789338358851,-5.492994220567148,-6.595546215422546,-4.35363053941311,5.104925018567821,4.5075226423728845,5.716188198862419,overall warnings,
2019-06-28,9.284909784081403,8.377840561714201,10.269225920380288,-6.415449817054375,-7.518783650206894,-5.300204931280636,5.2433395615984875,4.6712712687826325,5.855438804981589,overall warnings,
2019-06-29,9.01038574332263,8.09181640601972,9.915956651887173,-6.545552767539106,-7.6560412333463255,-5.412732896860301,5.160685025243407,4.583518722839335,5.749775193811901,overall warnings,
2019-06-30,8.64843563732891,7.705189695565901,9.590395166884436,-6.91406549541652,-8.02745159868973,-5.731575936088884,5.38909249662693,4.783439117357221,6.0459722822721025,overall warnings,
2019-07-01,8.019206996115248,7.108485339462463,8.917222155929514,-6.613266685759001,-7.7734961412142,-5.447414275658621,5.052448236684403,4.476117234632799,5.658284479063398,overall warnings,
2019-07-02,7.8662293993875565,6.964115866527203,8.780617785196275,-7.331046464572554,-8.489180170468492,-6.158033663474677,5.388620064572695,4.723639661018643,6.089317173216145,overall warnings,
2019-07-03,6.547380568129892,5.701486698768619,7.381444367357149,-5.297612829699152,-6.40578014112,-4.168345332095764,4.777440300376552,4.186433100414569,5.3598945708399235,overall warnings,
2019-07-04,6.207639226973654,5.374281269687629,7.07417339506234,-5.3130464679155125,-6.455505982018565,-4.130488787958531,4.68039372175195,4.100686918857911,5.29758318649956,overall warnings,
2019-07-05,6.151341486048487,5.31403036361799,6.975789834717802,-5.290037794303961,-6.424052790503229,-4.189757508900022,4.791776563084632,4.160417510303523,5.387966718105759,overall warnings,
2019-07-06,6.014224831125666,5.168211004357671,6.870273918658105,-5.414823513478133,-6.542106941086171,-4.317546337263886,4.94962783600651,4.323359220404612,5.593641222377473,overall warnings,
2019-07-07,6.177968091734581,5.322213911653969,7.0289251165066915,-5.778392023143902,-6.891187855912555,-4.671006026843631,5.026792888956224,4.409647787975277,5.665863049941677,overall warnings,
2019-07-08,6.183611735884529,5.2941555245295,7.029751293005606,-5.802237211499873,-6.9412790792002985,-4.626660326622126,5.174837614639074,4.523095478568707,5.856732355155346,overall warnings,
2019-07-09,5.1119606416057195,4.280370994794643,5.960098757172211,-5.151779566535378,-6.271768433055136,-4.017250939154456,5.2652677537459915,4.601899553499789,6.024173905230579,overall warnings,
2019-07-10,6.098330108044971,5.2416711100773785,6.957087555705033,-5.71838961984926,-6.892198620491753,-4.581416580356934,5.320382045273238,4.672670240232172,6.043462945482048,overall warnings,
2019-07-11,6.504677338509769,5.625941154009599,7.3844139707324565,-5.920879075122043,-7.048041521419555,-4.765203173924266,5.176837204178522,4.541357105452038,5.814539771321413,overall warnings,
2019-07-12,6.723948505506291,5.869433411874265,7.57095727537163,-6.030769504508068,-7.15700703055567,-4.889463855116543,5.168737345056684,4.5364634270664155,5.878576433379075,overall warnings,
2019-07-13,7.189438504712243,6.2732622562031,8.123471362552815,-6.340079773086867,-7.510741754302159,-5.181140292458807,5.256526293165049,4.611045246526814,5.943588861357404,overall warnings,
