Station, Elevation
0.0, 14.892583618
0.00723816607762, 16.49949065
0.0128302536951, 17.946892882
0.020005314116, 17.805002182
0.0252376255024, 17.291949849
0.0306274529936, 16.790674716
0.0334122489345, 16.820965116
0.0389206804893, 15.821437184
0.0427935330161, 15.643335884
0.0470801161934, 14.982628851
0.0508312630616, 14.984532985
0.054422414965, 14.298339885
0.0576132264744, 14.127300519
0.0604718782072, 13.308584253
0.0631078536378, 13.06482262
0.0655141498835, 12.255240254
0.0679498907379, 12.091690854
0.069912311102, 11.309907689
0.0717299033721, 11.100193955
0.073424508058, 10.120586803
0.075494536233, 9.685332337
0.077573598996, 7.752251052
0.0799415384713, 7.380994842
0.082030176551, 4.194585161
0.0846784666193, 3.636376892
0.0866869629816, -0.628019773
0.0901990768154, 0.194828922
0.0920740127495, -2.84590732
0.0955771616564, -3.551695222
0.0974439619803, -3.793968156
0.100938513705, -3.673219949
0.102796726611, -3.675923385
0.106283961256, -3.619268346
0.108133912065, -3.680455151
0.111613141112, -3.591740123
0.113454150126, -3.646605725
0.116758938219, -3.439814054
0.118563838245, -3.621880619
0.121850067227, -3.410639392
0.123618336657, -3.482277972
0.127074691629, -3.316989195
0.128834596803, -3.421107464
0.132282800192, -3.437244823
0.134034579567, -3.635278297
0.137474408629, -3.550647619
0.139219102694, -3.76369686
0.14265092713, -3.691232939
0.144387612278, -3.93225382
0.147811521699, -3.885529887
0.149540189451, -4.111806033
0.152958694431, -4.060615986
0.154679206389, -4.255039799
0.158098537825, -4.261196413
0.161536933158, -4.10909257
0.163240261568, -4.291791698
0.166699361903, -4.279933041
0.168393366441, -4.402213794
0.171882391103, -4.383283015
0.173566486057, -4.54728136
0.177469995015, -4.627908351
0.181426004982, -4.53127102
0.183036791585, -4.698195675
0.186606251851, -4.678401211
0.190194038503, -4.697300141
0.191781196142, -4.784393554
0.195364434125, -4.738308084
0.198951304087, -4.756809061
0.200513388444, -4.838914995
0.204087667499, -4.826616477
0.205637343526, -4.956393773
0.209198677857, -4.897243259
0.212760291096, -4.882725489
0.214284680325, -5.009837599
0.21783386143, -4.961481359
0.221383100533, -4.865584991
0.222882737525, -5.019783832
0.226419541751, -4.988935791
0.230152377654, -5.031610709
0.23160505228, -5.023151332
0.23531957962, -5.015877807
0.238840814235, -5.088681469
0.240247619937, -5.093021908
0.243756378843, -5.144953177
0.247265354201, -5.144386499
0.248647783494, -5.188377796
0.252144584702, -5.132584381
0.255640869595, -5.161037855
0.256999088424, -5.156339943
0.260483672278, -5.114483106
0.26396847765, -5.152605749
0.265302320579, -5.086717487
0.268774732009, -5.11863121
0.27224651366, -5.125952508
0.273556264895, -5.03781253
0.277016430869, -5.024666596
0.280532570613, -5.048848255
0.284064007671, -5.019675577
0.285301125394, -5.025338052
0.288747687293, -5.008051436
0.292195283949, -4.998416075
0.293408601365, -5.00543963
0.2968439177, -4.981239976
0.300278964419, -5.002535978
0.301468445763, -4.961751379
0.304892867692, -4.954607529
0.308323941167, -4.858675829
0.311774118909, -4.853936755
0.312926915812, -4.791779913
0.316401265744, -4.852746644
0.319825260833, -4.887131472
0.320945610056, -4.793838301
0.324309119153, -4.792217509
0.327743198054, -4.873223003
0.331238736809, -4.850118465
0.334777945821, -4.931204352
0.335789099596, -4.856132888
0.339320677267, -4.879472967
0.342864538754, -4.950278551
0.346414349975, -4.954555979
0.349965714354, -4.917522606
0.353518649349, -4.958713004
0.354375346346, -4.913301007
0.357899396153, -4.942655422
0.361423895033, -4.955705495
0.364951168452, -5.013795975
0.36848618329, -5.066176387
0.372039851762, -5.131681406
0.375629906139, -5.107023297
0.379264191141, -5.148637297
0.382920970973, -5.15907067
0.386556474725, -5.254398767
0.390132630361, -5.26065718
0.393645812975, -5.27409711
0.397114357718, -5.443322328
0.400559027844, -5.412454725
0.403576122081, -5.315363652
0.403996763651, -5.415012016
0.407040500805, -5.418423393
0.410505170503, -5.598069311
0.413970208074, -5.649643907
0.417435589147, -5.658638524
0.420617979741, -5.682058932
0.420900302707, -5.766025313
0.424109992069, -5.834478709
0.427602323083, -5.834705025
0.431095256205, -5.855552284
0.434587488153, -5.879292396
0.437935372282, -5.970404588
0.438080070023, -6.001533473
0.441455874701, -6.076788688
0.44497669636, -6.133811354
0.44849657953, -6.286447963
0.451982426104, -6.072384371
0.452016234351, -6.194733711
0.45552825073, -6.174346247
0.459070539628, -6.323698483
0.462601710622, -6.194792801
0.466114303704, -6.365486684
0.466189650797, -6.281945096
0.469705391757, -6.332220029
0.473192963033, -6.424943841
0.476652835596, -6.570623633
0.480091456912, -6.582185917
0.480266506792, -6.687134829
0.483714456673, -6.646506844
0.487155508109, -6.793196943
0.490594885496, -6.768018529
0.490840008277, -6.659575904
0.494301864244, -6.766882639
0.497763339195, -6.696173417
0.498054941556, -6.711889643
0.501539768916, -6.740698505
0.505024904524, -6.863901077
0.508512398362, -6.883352775
0.508873878287, -6.881428044
0.512398469948, -6.971873561
0.515948195762, -7.024252918
0.516358090224, -7.024229673
0.519970840519, -7.131485565
0.52362112002, -7.152888378
0.527297726777, -7.225226386
0.527785523366, -7.284923917
0.531506988951, -7.408764164
0.535233478041, -7.471135853
0.538960179548, -7.470689387
0.539529722314, -7.465116618
0.543034214429, -7.537466597
0.546324476529, -7.538877674
0.546903559605, -7.657229902
0.550262447746, -7.745966032
0.553701287238, -7.813081255
0.55428094966, -7.999192652
0.557810098479, -7.986505075
0.561434240888, -8.133297301
0.566136734566, -8.317899
0.569518051963, -8.47725362
0.57334166157, -8.449658086
0.577136460929, -8.661897545
