Station, Elevation
0.590953245112, -1.451011118
0.603840386593, -0.891668078
0.623486791276, 0.047766858
0.630723329548, 0.468828481
0.648316203174, 1.206739562
0.65832606722, 1.483564528
0.673758291507, 3.297492407
0.683436628702, 4.775074322
0.697810437098, 9.243080064
0.701907566661, 12.075499721
0.71346549136, 15.500230184
0.721526148612, 16.15891145
0.730272181201, 16.00177565
0.737443063266, 14.946393351
0.743883983156, 13.59718232
0.750007548037, 12.271854321
0.754314338145, 11.444007555
0.759137873676, 10.235811036
0.766762368915, 1.770750013
0.772733682839, -0.21233582
0.778705627384, -2.513890146
0.790607954497, -4.04929625
0.796400931142, -4.153441727
0.802193942486, -3.883882966
0.813739512531, 1.279579327
0.819354471074, 1.540296437
0.824970054374, 1.529460018
0.836158561473, 0.398055025
0.841595643713, 0.505668502
0.847032593594, 0.69878058
0.857864388028, -1.036550032
0.863123641617, -0.898679678
0.868382267407, -0.627955563
0.873730449442, -0.430451856
0.884022314455, -2.315057434
0.889433669388, -2.112992361
0.895010176942, -1.942113608
0.904887959562, -3.523735164
0.910253779367, -3.321878894
0.915619646644, -3.300544624
0.920985952309, -3.070245547
0.926351378232, -2.999258364
0.935379158594, -4.17082111
0.940532480024, -4.161865364
0.945685590504, -4.020618805
0.950838894942, -3.873476462
0.959228543753, -4.781450832
0.964169692392, -4.70842448
0.969469928564, -4.653909935
0.97536840587, -4.543262229
0.981504077393, -4.580878827
0.987640672214, -4.449936212
0.993777660667, -4.414603561
1.00046525011, -5.10489157
1.00628521333, -5.048592906
1.01210858738, -5.112918499
1.01806446622, -5.208549522
1.02416832881, -5.370207702
1.03029951926, -5.398966676
1.03644857545, -5.587065946
1.042605026, -5.701089112
1.04877889749, -5.781083527
1.05499884356, -5.870895336
1.0612470086, -6.008283359
1.06749720586, -6.061960904
1.07375809031, -6.318888714
1.08002754836, -6.27307068
1.08629726643, -6.260864893
1.09390553718, -6.46615895
1.10289265145, -6.545758581
1.11194442856, -6.638310017
1.12104734892, -6.639216857
1.13018678722, -6.949087335
1.13934904923, -6.959472549
1.14852019273, -7.02604015
1.15769444432, -6.945481439
1.16687581789, -7.116574869
1.17606991008, -7.14977624
1.18528050544, -7.18100985
1.19450849233, -6.985352696
1.20375408077, -6.926676563
1.21301332018, -6.953548105
1.22228165685, -6.873614444
1.23155483697, -6.815202956
1.24083004343, -6.925627342
1.24313067625, -4.420064434
1.24873832417, -6.691464077
1.25529183784, -6.564518851
1.26184529561, -6.068295743
1.26839790818, -5.976864397
1.27494456333, -5.594435984
1.28148289061, -5.220340646
1.28802282049, -5.043613869
1.29457418478, -3.933302735
1.30114327145, -3.309970765
1.30773021251, -2.296973642
1.31433030147, -1.539407813
1.32093932307, -0.974207661
1.32755371228, -0.562816648
1.33417008593, -0.204805372
1.33430527916, 1.702531868
1.34092253761, 1.740618413
1.34753945578, 1.797557157
1.35340076017, 1.685991955
1.35850352864, 1.684707467
1.36361489335, 1.071144609
1.36873470473, 1.010955957
1.37386976636, 0.754130137
1.37901419023, 0.554709817
1.38415604382, 0.432313703
1.38929360724, 0.226508021
1.39442679926, -0.03669222
1.3995579612, -0.219028427
1.40468961101, -0.717016979
1.40982109878, -1.347747789
1.41495241727, -1.493970661
1.42008402644, -1.847227038
1.42521653025, -1.746868217
1.42830207584, -0.469744655
1.43035114151, -2.033888417
1.43330091596, -0.845257648
1.43830380473, -1.142169995
1.44331016288, -1.427789563
1.44832052904, -1.513547515
1.45333289271, -2.085505202
1.45834617958, -2.307865104
1.46335953975, -2.664562369
1.4683735857, -2.968863218
1.47338795792, -3.221475352
1.47840207725, -3.456799527
1.48341645364, -3.823004232
1.48843188613, -4.130026825
1.49344924731, -4.522383335
1.49845940331, -5.009094865
1.50344271212, -5.310771335
1.50838146895, -5.391154126
1.51326204583, -5.726062602
1.51810869802, -5.9357299
1.52273410588, -6.193019206
1.52773141474, -6.286706431
1.53272638423, -6.287483878
1.53772062425, -6.247097991
1.54271448936, -6.437221273
1.54810543651, -6.476642228
1.55205237104, -6.618827998
1.55538333233, -6.438010576
1.55937924303, -6.324986689
1.56350821726, -6.460711329
1.56777700308, -6.507277499
1.57081973835, -6.567746032
1.57507620061, -6.439741517
1.57986071717, -6.478982184
1.58514121676, -6.48627601
1.58788998689, -6.722546178
1.59313851119, -6.895590628
1.59849509479, -6.824716696
1.6040752083, -6.750774532
1.609897655, -6.869789461
1.61583725239, -6.697163148
1.62180693368, -6.619142068
1.62780123698, -6.732711831
1.63019330467, -7.506500848
1.63615555288, -7.995702012
1.64212676251, -8.032689974
1.64810252781, -8.100671425
1.65407933613, -8.377380924
1.66005614868, -8.403279435
1.66603312561, -8.378240829
1.67201011969, -8.13218453
1.67799167767, -8.244227999
1.68398268914, -8.066444709
1.68998435767, -8.145424493
1.69599356251, -8.106574272
1.70199714466, -8.30232597
1.7079783315, -8.159460016
1.71393334678, -8.151335438
1.7198729269, -8.499221516
1.7243110128, -7.939355919
1.72580783926, -8.128060223
1.73030787878, -7.572201799
1.73630466316, -7.595497138
1.74230120009, -7.52251596
1.74829597369, -7.44004129
1.75428674824, -7.47404405
1.76027097409, -7.358906746
1.76624466841, -7.624778826
1.77220422177, -7.263581767
1.77814978821, -6.861334862
1.78317996941, -5.854846321
1.78408230516, -6.907457946
1.78915220278, -5.988920535
1.79511783832, -6.021947114
1.80108191144, -5.905163859
1.80704575955, -5.932135486
1.81300970053, -5.995475888
1.81897158512, -6.034495843
1.82492616291, -5.776303175
1.83036269128, -4.007153716
1.83086887737, -5.653286941
