Station, Elevation
0.0, nan
0.00354843922092, nan
0.0114143282217, nan
0.0170667227417, nan
0.0173135976916, nan
0.0242744869525, nan
0.0307567534081, nan
0.0361912398055, nan
0.0417552364323, nan
0.0456013708101, nan
0.0502408914105, nan
0.0519173530478, nan
0.056229320921, nan
0.0613381069828, nan
0.0668451181005, nan
0.0723521319016, nan
0.0807315651272, nan
0.086372986244, nan
0.0920150397814, nan
0.100663170679, 2.340360463
0.106442680931, 2.340756202
0.115227205843, 2.341019945
0.121182645266, 2.34184273
0.126864046775, 2.343397557
0.135794867517, 2.342115845
0.141087450402, 2.343070211
0.146380012171, 2.34407958
0.151676632193, 2.344910661
0.160141635388, 2.345017218
0.165288152737, 2.345888922
0.170435535624, 2.34659329
0.178592879772, 2.345913232
0.18358625395, 2.346767009
0.188579829584, 2.347978962
0.193642955897, 2.348491692
0.20133375839, 2.348655123
0.206960234059, 2.34942326
0.21325082863, 2.350137498
0.219544389092, 2.351388468
0.225837609883, 2.351928788
0.232131170496, 2.352626728
0.238525358026, 2.352287148
0.244548557155, 2.353221934
0.250571467326, 2.35438061
0.256595228633, 2.355242725
0.262619062139, 2.35607808
0.268641951907, 2.35719478
0.273686581306, 2.356709578
0.279439658455, 2.357959349
0.285193295391, 2.358567644
0.290984394382, 2.359918688
0.2968809976, 2.360197116
0.302847121947, 2.361660251
0.308814287746, 2.362217866
0.314781822855, 2.363473276
0.320748980556, 2.364179749
0.323535768977, 2.364430743
0.329212688334, 2.36505647
0.334889454629, 2.366288969
0.340566541106, 2.366863085
0.346243615906, 2.367790718
0.351920459423, 2.368966472
0.357733992177, 2.36986024
0.363720226726, 2.370791298
0.369742318986, 2.371341471
0.375765102839, 2.372749999
0.381787872194, 2.373566195
0.387810193487, 2.374235859
0.393833770997, 2.375182901
0.399789617053, 2.375961456
0.405550252288, 2.377178406
0.411186795783, 2.377294927
0.416829294768, 2.378675346
0.422474775769, 2.379160229
0.428122933475, 2.379970793
0.433777523565, 2.380538464
0.439435549702, 2.381491151
0.442681861886, 2.381939512
0.44862261034, 2.383360746
0.454560819643, 2.383407441
0.460497517315, 2.383990038
0.466434376745, 2.385199259
0.473465202643, 2.385566154
0.481720710879, 2.386861998
0.490102766652, 2.387066907
0.494302464554, 2.388216426
0.50268132469, 2.388831327
0.511148841884, 2.389918257
0.519675043845, 2.390305696
0.528224835284, 2.391278972
0.53202080629, 2.391877174
0.540484232566, 2.392225008
0.548967384658, 2.393127243
0.557489867422, 2.393793243
0.568200477294, 2.394265817
0.577478089772, 2.394832581
0.585505119472, 2.396137867
0.586782126257, 2.395524651
0.59482494866, 2.396837483
0.604160884079, 2.397360797
0.613507068072, 2.397460603
0.622856649684, 2.398005355
0.632206845127, 2.398495717
0.641556662842, 2.398451166
0.650906437443, 2.399480889
0.66025326176, 2.399631574
0.669591235538, 2.399674485
0.678915726296, 2.400074207
0.688238055194, 2.400401178
0.697571024311, 2.400752069
0.706920716047, 2.401038332
0.71628570226, 2.401800664
0.725659851227, 2.40154819
0.72690459168, 2.401767593
0.736269295749, 2.402380252
0.745635851515, 2.402346956
0.75500186494, 2.402715623
0.764367974168, 2.403298078
0.773734931398, 2.403583278
0.782349972752, 2.404278303
0.790209704056, 2.404265397
0.798069919671, 2.404889301
0.805925799112, 2.404846562
0.813785353168, 2.405591868
0.821638272708, 2.405951226
0.821651365083, 2.405884914
0.82928493746, 2.406217926
0.836899883376, 2.406704785
0.844501547863, 2.407031715
0.852099001809, 2.407636946
0.859695821347, 2.407790581
0.866139413424, 2.408949218
0.867292419769, 2.408533214
0.873542898347, 2.409501871
0.880946478858, 2.410139072
0.888353103081, 2.410719194
0.895766219146, 2.411249932
0.903189579176, 2.412096727
0.910627477565, 2.413108081
0.918080467173, 2.412718592
0.922832703764, 2.413321402
0.925547100008, 2.414788463
0.930110015169, 2.415771774
0.937392997563, 2.415112725
0.94467953726, 2.416927394
0.951967217512, 2.417565806
0.959255656132, 2.418981388
0.96654373424, 2.419329852
0.973833774912, 2.420207148
0.981129844942, 2.420836256
0.988443627975, 2.422305466
0.995774754265, 2.422788193
1.00310335716, 2.424243893
1.01040799901, 2.424910034
1.01766661926, 2.426140136
1.02489570289, 2.426901684
1.03212352865, 2.427631549
1.03934982627, 2.428063587
1.04657562517, 2.429667611
1.0538021755, 2.430160447
1.0613540509, 2.43186189
1.06678191235, 2.431763983
1.07136268161, 2.43206062
1.07685789555, 2.433613072
1.0825360997, 2.434448382
1.08840657406, 2.435501874
1.09259097219, 2.435405639
1.09844449908, 2.436773314
1.10502421119, 2.437845525
1.11228600384, 2.438956555
1.11606613835, 2.440245627
1.12328395828, 2.441019812
1.13065038237, 2.442022447
1.13832420689, 2.443970431
1.14633129029, 2.444347119
1.15449948043, 2.445630162
1.16270904222, 2.447430403
1.17095246444, 2.44830325
1.1742420584, 2.449902635
1.18244139814, 2.450167497
1.19065306173, 2.451349467
1.19887099031, 2.453389624
1.20709035327, 2.454075931
1.21530972203, 2.455491982
1.22352931685, 2.455566576
1.23174893527, 2.458038412
1.23997483, 2.458125667
1.24821372526, 2.460540385
1.2564672762, 2.461256446
1.26473119115, 2.464051548
1.27298737372, 2.464642252
1.28121275806, 2.466006818
1.28940215102, 2.469272982
1.2975703174, 2.468085904
1.30367361484, 2.469730677
1.30573206464, 2.470820298
1.31192056126, 2.472341793
1.32016739549, 2.47335565
1.3284138894, 2.474878801
1.33665795839, 2.476935556
1.34489652783, 2.477549858
1.35312609143, 2.481144026
1.36134117198, 2.480700205
1.36953680576, 2.481187685
