Station,ex.prob,site.no,z,site,flow,logZ,logQ
10.1039395127,75,11,25.19715145,KAT,3691.5,3.226730950429723,8.21378815849922
10.1383270362,75,11,17.028983645,KAT,3691.5,2.8349168126235473,8.21378815849922
10.1675503575,75,11,12.685250827,KAT,3691.5,2.540439966367774,8.21378815849922
10.1935389371,75,11,12.777190928000001,KAT,3691.5,2.5476616225984237,8.21378815849922
10.2208225013,75,11,13.658105559,KAT,3691.5,2.6143331592394454,8.21378815849922
10.251431128,75,11,13.911181201999998,KAT,3691.5,2.6326929197995135,8.21378815849922
10.2754561838,75,11,5.888633673999999,KAT,3691.5,1.7730239968994093,8.21378815849922
10.2977160297,75,11,3.2233243179999995,KAT,3691.5,1.1704132238955602,8.21378815849922
10.3245956481,75,11,2.253768332,KAT,3691.5,0.8126036295011999,8.21378815849922
10.3551709087,75,11,2.6429588200000005,KAT,3691.5,0.9718990547213534,8.21378815849922
10.3789816841,75,11,3.4371256700000004,KAT,3691.5,1.23463556106309,8.21378815849922
10.4073485326,75,11,4.6603681680000015,KAT,3691.5,1.5390944510253282,8.21378815849922
10.4439685797,75,11,5.799767985999999,KAT,3691.5,1.7578179143384625,8.21378815849922
10.4785127422,75,11,5.694380314,KAT,3691.5,1.7394797786871747,8.21378815849922
10.5163379712,75,11,4.7437488949999995,KAT,3691.5,1.5568277292236994,8.21378815849922
10.5544837611,75,11,3.3751527070000016,KAT,3691.5,1.2164405698194194,8.21378815849922
10.5917275381,75,11,3.219992191000003,KAT,3691.5,1.1693789343980976,8.21378815849922
10.6253271152,75,11,3.512332024999999,KAT,3691.5,1.2562802114522955,8.21378815849922
10.6630884785,75,11,4.297476239999998,KAT,3691.5,1.4580279294637715,8.21378815849922
10.7003673798,75,11,5.63224477,KAT,3691.5,1.7285080784937439,8.21378815849922
10.7343855494,75,11,6.838675247999998,KAT,3691.5,1.9225940356836266,8.21378815849922
10.7699597658,75,11,7.469644079999998,KAT,3691.5,2.0108473514232457,8.21378815849922
10.8020075056,75,11,8.18154118,KAT,3691.5,2.101880541180997,8.21378815849922
10.8342827291,75,11,7.820143081000001,KAT,3691.5,2.0567028511929046,8.21378815849922
